Time,Angle1 [deg],Angle2 [deg],Angle1 vel [deg/s],Angle2 vel [deg/s],Angle1 acc [deg/s^2],Angle2 acc [deg/s^2],Endpoint pos x [m],Endpoint pos y [m],Endpoint vel x [m/s],Endpoint vel y [m/s],Delivery pos x [m],Delivery pos y [m]
16.44,1.55356,-3.15156,-0.00215344,-0.00079019,-0.000134393,-1.82733e-05,-0.00716122,0.128189,-0.000466456,3.56232e-05,0,0,
16.47,1.5535,-3.15158,-0.00215748,-0.000790738,-0.00013439,-1.82728e-05,-0.00717521,0.12819,-0.00046645,3.57618e-05,0,0,
16.5,1.55343,-3.15161,-0.00216151,-0.000791287,-0.000134387,-1.82722e-05,-0.0071892,0.128191,-0.000466444,3.59008e-05,0,0,
16.53,1.55337,-3.15163,-0.00216554,-0.000791835,-0.000134384,-1.82716e-05,-0.0072032,0.128192,-0.000466438,3.60401e-05,0,0,
16.56,1.5533,-3.15165,-0.00216957,-0.000792383,-0.000134381,-1.82711e-05,-0.00721719,0.128193,-0.000466432,3.61798e-05,0,0,
16.59,1.55324,-3.15168,-0.0021736,-0.000792931,-0.000134378,-1.82705e-05,-0.00723118,0.128195,-0.000466427,3.63197e-05,0,0,
16.62,1.55317,-3.1517,-0.00217763,-0.000793479,-0.000134374,-1.82699e-05,-0.00724518,0.128196,-0.000466421,3.64599e-05,0,0,
16.65,1.55311,-3.15173,-0.00218166,-0.000794027,-0.000134371,-1.82694e-05,-0.00725917,0.128197,-0.000466415,3.66004e-05,0,0,
16.68,1.55304,-3.15175,-0.00218569,-0.000794575,-0.000134368,-1.82688e-05,-0.00727316,0.128198,-0.000466408,3.67412e-05,0,0,
16.71,1.55298,-3.15177,-0.00218973,-0.000795123,-0.000134365,-1.82682e-05,-0.00728715,0.128199,-0.000466402,3.68824e-05,0,0,
16.74,1.55291,-3.1518,-0.00219376,-0.000795671,-0.000134361,-1.82676e-05,-0.00730114,0.1282,-0.000466396,3.70238e-05,0,0,
16.77,1.55285,-3.15182,-0.00219779,-0.000796219,-0.000134358,-1.82671e-05,-0.00731514,0.128201,-0.00046639,3.71655e-05,0,0,
16.8,1.55278,-3.15185,-0.00220182,-0.000796767,-0.000134355,-1.82665e-05,-0.00732913,0.128202,-0.000466384,3.73076e-05,0,0,
16.83,1.55271,-3.15187,-0.00220585,-0.000797315,-0.000134351,-1.82659e-05,-0.00734312,0.128203,-0.000466378,3.745e-05,0,0,
16.86,1.55265,-3.15189,-0.00220988,-0.000797863,-0.000134348,-1.82653e-05,-0.00735711,0.128205,-0.000466372,3.75926e-05,0,0,
16.89,1.55258,-3.15192,-0.00221391,-0.000798411,-0.000134345,-1.82647e-05,-0.0073711,0.128206,-0.000466365,3.77356e-05,0,0,
16.92,1.55251,-3.15194,-0.00221794,-0.000798959,-0.000134341,-1.82641e-05,-0.00738509,0.128207,-0.000466359,3.78789e-05,0,0,
16.95,1.55245,-3.15197,-0.00222197,-0.000799507,-0.000134338,-1.82635e-05,-0.00739908,0.128208,-0.000466353,3.80224e-05,0,0,
16.98,1.55238,-3.15199,-0.002226,-0.000800055,-0.000134335,-1.82629e-05,-0.00741307,0.128209,-0.000466346,3.81663e-05,0,0,
17.01,1.55231,-3.15201,-0.00223003,-0.000800603,-0.000134331,-1.82623e-05,-0.00742706,0.12821,-0.00046634,3.83105e-05,0,0,
17.04,1.55225,-3.15204,-0.00223406,-0.000801151,-0.000134328,-1.82617e-05,-0.00744105,0.128211,-0.000466333,3.8455e-05,0,0,
17.07,1.55218,-3.15206,-0.00223809,-0.000801698,-0.000134324,-1.82611e-05,-0.00745504,0.128212,-0.000466327,3.85999e-05,0,0,
17.1,1.55211,-3.15209,-0.00224212,-0.000802246,-0.000134321,-1.82605e-05,-0.00746903,0.128214,-0.00046632,3.8745e-05,0,0,
17.13,1.55205,-3.15211,-0.00224615,-0.000802794,-0.000134317,-1.82599e-05,-0.00748302,0.128215,-0.000466314,3.88904e-05,0,0,
17.16,1.55198,-3.15213,-0.00225018,-0.000803342,-0.000134314,-1.82592e-05,-0.00749701,0.128216,-0.000466307,3.90362e-05,0,0,
17.19,1.55191,-3.15216,-0.00225421,-0.00080389,-0.00013431,-1.82586e-05,-0.007511,0.128217,-0.000466301,3.91822e-05,0,0,
17.22,1.55184,-3.15218,-0.00225824,-0.000804437,-0.000134307,-1.8258e-05,-0.00752499,0.128218,-0.000466294,3.93286e-05,0,0,
17.25,1.55178,-3.15221,-0.00226227,-0.000804985,-0.000134303,-1.82574e-05,-0.00753898,0.12822,-0.000466287,3.94752e-05,0,0,
17.28,1.55171,-3.15223,-0.00226629,-0.000805533,-0.0001343,-1.82567e-05,-0.00755297,0.128221,-0.00046628,3.96222e-05,0,0,
17.31,1.55164,-3.15225,-0.00227032,-0.00080608,-0.000134296,-1.82561e-05,-0.00756696,0.128222,-0.000466274,3.97695e-05,0,0,
17.34,1.55157,-3.15228,-0.00227435,-0.000806628,-0.000134292,-1.82555e-05,-0.00758094,0.128223,-0.000466267,3.99171e-05,0,0,
17.37,1.5515,-3.1523,-0.00227838,-0.000807176,-0.000134289,-1.82548e-05,-0.00759493,0.128224,-0.00046626,4.0065e-05,0,0,
17.4,1.55144,-3.15233,-0.00228241,-0.000807723,-0.000134285,-1.82542e-05,-0.00760892,0.128225,-0.000466253,4.02132e-05,0,0,
17.43,1.55137,-3.15235,-0.00228644,-0.000808271,-0.000134281,-1.82536e-05,-0.00762291,0.128227,-0.000466246,4.03617e-05,0,0,
17.46,1.5513,-3.15238,-0.00229047,-0.000808819,-0.000134278,-1.82529e-05,-0.0076369,0.128228,-0.000466239,4.05106e-05,0,0,
17.49,1.55123,-3.1524,-0.00229449,-0.000809366,-0.000134274,-1.82523e-05,-0.00765088,0.128229,-0.000466232,4.06597e-05,0,0,
17.52,1.55116,-3.15242,-0.00229852,-0.000809914,-0.00013427,-1.82516e-05,-0.00766487,0.12823,-0.000466225,4.08092e-05,0,0,
17.55,1.55109,-3.15245,-0.00230255,-0.000810461,-0.000134267,-1.8251e-05,-0.00767886,0.128232,-0.000466218,4.09589e-05,0,0,
17.58,1.55102,-3.15247,-0.00230658,-0.000811009,-0.000134263,-1.82503e-05,-0.00769284,0.128233,-0.000466211,4.1109e-05,0,0,
17.61,1.55095,-3.1525,-0.00231061,-0.000811556,-0.000134259,-1.82496e-05,-0.00770683,0.128234,-0.000466204,4.12594e-05,0,0,
17.64,1.55088,-3.15252,-0.00231463,-0.000812104,-0.000134255,-1.8249e-05,-0.00772081,0.128235,-0.000466197,4.14101e-05,0,0,
17.67,1.55081,-3.15255,-0.00231866,-0.000812651,-0.000134252,-1.82483e-05,-0.0077348,0.128237,-0.00046619,4.15611e-05,0,0,
17.7,1.55075,-3.15257,-0.00232269,-0.000813199,-0.000134248,-1.82477e-05,-0.00774879,0.128238,-0.000466182,4.17124e-05,0,0,
17.73,1.55068,-3.15259,-0.00232672,-0.000813746,-0.000134244,-1.8247e-05,-0.00776277,0.128239,-0.000466175,4.18641e-05,0,0,
17.76,1.55061,-3.15262,-0.00233074,-0.000814293,-0.00013424,-1.82463e-05,-0.00777676,0.12824,-0.000466168,4.2016e-05,0,0,
17.79,1.55054,-3.15264,-0.00233477,-0.000814841,-0.000134236,-1.82456e-05,-0.00779074,0.128242,-0.00046616,4.21683e-05,0,0,
17.82,1.55047,-3.15267,-0.0023388,-0.000815388,-0.000134232,-1.8245e-05,-0.00780473,0.128243,-0.000466153,4.23209e-05,0,0,
17.85,1.5504,-3.15269,-0.00234282,-0.000815935,-0.000134228,-1.82443e-05,-0.00781871,0.128244,-0.000466145,4.24738e-05,0,0,
17.88,1.55033,-3.15272,-0.00234685,-0.000816483,-0.000134224,-1.82436e-05,-0.0078327,0.128245,-0.000466138,4.2627e-05,0,0,
17.91,1.55025,-3.15274,-0.00235088,-0.00081703,-0.00013422,-1.82429e-05,-0.00784668,0.128247,-0.00046613,4.27805e-05,0,0,
17.94,1.55018,-3.15277,-0.0023549,-0.000817577,-0.000134217,-1.82422e-05,-0.00786066,0.128248,-0.000466123,4.29343e-05,0,0,
17.97,1.55011,-3.15279,-0.00235893,-0.000818124,-0.000134213,-1.82415e-05,-0.00787465,0.128249,-0.000466115,4.30884e-05,0,0,
18,1.55004,-3.15281,-0.00236296,-0.000818672,-0.000134209,-1.82408e-05,-0.00788863,0.128251,-0.000466108,4.32429e-05,0,0,
18.03,1.54997,-3.15284,-0.00236698,-0.000819219,-0.000134205,-1.82401e-05,-0.00790261,0.128252,-0.0004661,4.33977e-05,0,0,
18.06,1.5499,-3.15286,-0.00237101,-0.000819766,-0.000134201,-1.82394e-05,-0.0079166,0.128253,-0.000466092,4.35527e-05,0,0,
18.09,1.54983,-3.15289,-0.00237503,-0.000820313,-0.000134196,-1.82387e-05,-0.00793058,0.128254,-0.000466085,4.37081e-05,0,0,
18.12,1.54976,-3.15291,-0.00237906,-0.00082086,-0.000134192,-1.8238e-05,-0.00794456,0.128256,-0.000466077,4.38638e-05,0,0,
18.15,1.54969,-3.15294,-0.00238309,-0.000821408,-0.000134188,-1.82373e-05,-0.00795854,0.128257,-0.000466069,4.40199e-05,0,0,
18.18,1.54962,-3.15296,-0.00238711,-0.000821955,-0.000134184,-1.82366e-05,-0.00797253,0.128258,-0.000466061,4.41762e-05,0,0,
18.21,1.54954,-3.15299,-0.00239114,-0.000822502,-0.00013418,-1.82359e-05,-0.00798651,0.12826,-0.000466053,4.43329e-05,0,0,
18.24,1.54947,-3.15301,-0.00239516,-0.000823049,-0.000134176,-1.82352e-05,-0.00800049,0.128261,-0.000466045,4.44898e-05,0,0,
18.27,1.5494,-3.15304,-0.00239919,-0.000823596,-0.000134172,-1.82344e-05,-0.00801447,0.128262,-0.000466037,4.46471e-05,0,0,
18.3,1.54933,-3.15306,-0.00240321,-0.000824143,-0.000134168,-1.82337e-05,-0.00802845,0.128264,-0.000466029,4.48047e-05,0,0,
18.33,1.54926,-3.15309,-0.00240724,-0.00082469,-0.000134163,-1.8233e-05,-0.00804243,0.128265,-0.000466021,4.49626e-05,0,0,
18.36,1.54918,-3.15311,-0.00241126,-0.000825237,-0.000134159,-1.82322e-05,-0.00805641,0.128266,-0.000466013,4.51209e-05,0,0,
18.39,1.54911,-3.15314,-0.00241529,-0.000825784,-0.000134155,-1.82315e-05,-0.00807039,0.128268,-0.000466005,4.52794e-05,0,0,
18.42,1.54904,-3.15316,-0.00241931,-0.000826331,-0.000134151,-1.82308e-05,-0.00808437,0.128269,-0.000465997,4.54383e-05,0,0,
18.45,1.54897,-3.15318,-0.00242334,-0.000826878,-0.000134146,-1.823e-05,-0.00809835,0.12827,-0.000465988,4.55974e-05,0,0,
18.48,1.54889,-3.15321,-0.00242736,-0.000827424,-0.000134142,-1.82293e-05,-0.00811233,0.128272,-0.00046598,4.57569e-05,0,0,
18.51,1.54882,-3.15323,-0.00243138,-0.000827971,-0.000134138,-1.82285e-05,-0.00812631,0.128273,-0.000465972,4.59168e-05,0,0,
18.54,1.54875,-3.15326,-0.00243541,-0.000828518,-0.000134134,-1.82278e-05,-0.00814029,0.128275,-0.000465963,4.60769e-05,0,0,
18.57,1.54868,-3.15328,-0.00243943,-0.000829065,-0.000134129,-1.8227e-05,-0.00815427,0.128276,-0.000465955,4.62373e-05,0,0,
18.6,1.5486,-3.15331,-0.00244346,-0.000829612,-0.000134125,-1.82263e-05,-0.00816825,0.128277,-0.000465947,4.63981e-05,0,0,
18.63,1.54853,-3.15333,-0.00244748,-0.000830158,-0.00013412,-1.82255e-05,-0.00818223,0.128279,-0.000465938,4.65592e-05,0,0,
18.66,1.54846,-3.15336,-0.0024515,-0.000830705,-0.000134116,-1.82248e-05,-0.0081962,0.12828,-0.00046593,4.67206e-05,0,0,
18.69,1.54838,-3.15338,-0.00245553,-0.000831252,-0.000134112,-1.8224e-05,-0.00821018,0.128282,-0.000465921,4.68823e-05,0,0,
18.72,1.54831,-3.15341,-0.00245955,-0.000831799,-0.000134107,-1.82232e-05,-0.00822416,0.128283,-0.000465912,4.70443e-05,0,0,
18.75,1.54823,-3.15343,-0.00246357,-0.000832345,-0.000134103,-1.82225e-05,-0.00823814,0.128284,-0.000465904,4.72067e-05,0,0,
18.78,1.54816,-3.15346,-0.0024676,-0.000832892,-0.000134098,-1.82217e-05,-0.00825211,0.128286,-0.000465895,4.73694e-05,0,0,
18.81,1.54809,-3.15348,-0.00247162,-0.000833439,-0.000134094,-1.82209e-05,-0.00826609,0.128287,-0.000465886,4.75324e-05,0,0,
18.84,1.54801,-3.15351,-0.00247564,-0.000833985,-0.000134089,-1.82201e-05,-0.00828007,0.128289,-0.000465878,4.76957e-05,0,0,
18.87,1.54794,-3.15353,-0.00247966,-0.000834532,-0.000134085,-1.82193e-05,-0.00829404,0.12829,-0.000465869,4.78593e-05,0,0,
18.9,1.54786,-3.15356,-0.00248369,-0.000835078,-0.00013408,-1.82186e-05,-0.00830802,0.128292,-0.00046586,4.80232e-05,0,0,
18.93,1.54779,-3.15358,-0.00248771,-0.000835625,-0.000134075,-1.82178e-05,-0.00832199,0.128293,-0.000465851,4.81875e-05,0,0,
18.96,1.54771,-3.15361,-0.00249173,-0.000836171,-0.000134071,-1.8217e-05,-0.00833597,0.128294,-0.000465842,4.83521e-05,0,0,
18.99,1.54764,-3.15363,-0.00249575,-0.000836718,-0.000134066,-1.82162e-05,-0.00834995,0.128296,-0.000465833,4.8517e-05,0,0,
19.02,1.54757,-3.15366,-0.00249977,-0.000837264,-0.000134062,-1.82154e-05,-0.00836392,0.128297,-0.000465824,4.86822e-05,0,0,
19.05,1.54749,-3.15368,-0.0025038,-0.000837811,-0.000134057,-1.82146e-05,-0.0083779,0.128299,-0.000465815,4.88478e-05,0,0,
19.08,1.54741,-3.15371,-0.00250782,-0.000838357,-0.000134052,-1.82138e-05,-0.00839187,0.1283,-0.000465806,4.90136e-05,0,0,
19.11,1.54734,-3.15373,-0.00251184,-0.000838904,-0.000134048,-1.8213e-05,-0.00840584,0.128302,-0.000465796,4.91798e-05,0,0,
19.14,1.54726,-3.15376,-0.00251586,-0.00083945,-0.000134043,-1.82121e-05,-0.00841982,0.128303,-0.000465787,4.93463e-05,0,0,
19.17,1.54719,-3.15378,-0.00251988,-0.000839996,-0.000134038,-1.82113e-05,-0.00843379,0.128305,-0.000465778,4.95132e-05,0,0,
19.2,1.54711,-3.15381,-0.0025239,-0.000840543,-0.000134033,-1.82105e-05,-0.00844776,0.128306,-0.000465769,4.96803e-05,0,0,
19.23,1.54704,-3.15383,-0.00252792,-0.000841089,-0.000134029,-1.82097e-05,-0.00846174,0.128308,-0.000465759,4.98478e-05,0,0,
19.26,1.54696,-3.15386,-0.00253194,-0.000841635,-0.000134024,-1.82089e-05,-0.00847571,0.128309,-0.00046575,5.00156e-05,0,0,
19.29,1.54689,-3.15389,-0.00253596,-0.000842181,-0.000134019,-1.8208e-05,-0.00848968,0.128311,-0.00046574,5.01837e-05,0,0,
19.32,1.54681,-3.15391,-0.00253998,-0.000842728,-0.000134014,-1.82072e-05,-0.00850365,0.128312,-0.000465731,5.03521e-05,0,0,
19.35,1.54673,-3.15394,-0.002544,-0.000843274,-0.000134009,-1.82064e-05,-0.00851763,0.128314,-0.000465721,5.05209e-05,0,0,
19.38,1.54666,-3.15396,-0.00254802,-0.00084382,-0.000134004,-1.82055e-05,-0.0085316,0.128315,-0.000465712,5.069e-05,0,0,
19.41,1.54658,-3.15399,-0.00255204,-0.000844366,-0.000133999,-1.82047e-05,-0.00854557,0.128317,-0.000465702,5.08594e-05,0,0,
19.44,1.5465,-3.15401,-0.00255606,-0.000844912,-0.000133994,-1.82038e-05,-0.00855954,0.128318,-0.000465693,5.10291e-05,0,0,
19.47,1.54643,-3.15404,-0.00256008,-0.000845458,-0.00013399,-1.8203e-05,-0.00857351,0.12832,-0.000465683,5.11991e-05,0,0,
19.5,1.54635,-3.15406,-0.0025641,-0.000846004,-0.000133985,-1.82021e-05,-0.00858748,0.128321,-0.000465673,5.13695e-05,0,0,
19.53,1.54627,-3.15409,-0.00256812,-0.00084655,-0.00013398,-1.82013e-05,-0.00860145,0.128323,-0.000465663,5.15402e-05,0,0,
19.56,1.5462,-3.15411,-0.00257214,-0.000847096,-0.000133975,-1.82004e-05,-0.00861542,0.128324,-0.000465653,5.17112e-05,0,0,
19.59,1.54612,-3.15414,-0.00257616,-0.000847642,-0.000133969,-1.81996e-05,-0.00862939,0.128326,-0.000465643,5.18825e-05,0,0,
19.62,1.54604,-3.15416,-0.00258018,-0.000848188,-0.000133964,-1.81987e-05,-0.00864336,0.128328,-0.000465633,5.20542e-05,0,0,
19.65,1.54596,-3.15419,-0.0025842,-0.000848734,-0.000133959,-1.81978e-05,-0.00865733,0.128329,-0.000465623,5.22262e-05,0,0,
19.68,1.54589,-3.15422,-0.00258822,-0.00084928,-0.000133954,-1.8197e-05,-0.0086713,0.128331,-0.000465613,5.23985e-05,0,0,
19.71,1.54581,-3.15424,-0.00259224,-0.000849826,-0.000133949,-1.81961e-05,-0.00868527,0.128332,-0.000465603,5.25711e-05,0,0,
19.74,1.54573,-3.15427,-0.00259625,-0.000850372,-0.000133944,-1.81952e-05,-0.00869923,0.128334,-0.000465593,5.27441e-05,0,0,
19.77,1.54565,-3.15429,-0.00260027,-0.000850918,-0.000133939,-1.81943e-05,-0.0087132,0.128335,-0.000465583,5.29173e-05,0,0,
19.8,1.54558,-3.15432,-0.00260429,-0.000851464,-0.000133934,-1.81934e-05,-0.00872717,0.128337,-0.000465573,5.30909e-05,0,0,
19.83,1.5455,-3.15434,-0.00260831,-0.000852009,-0.000133928,-1.81925e-05,-0.00874114,0.128339,-0.000465562,5.32649e-05,0,0,
19.86,1.54542,-3.15437,-0.00261233,-0.000852555,-0.000133923,-1.81916e-05,-0.0087551,0.12834,-0.000465552,5.34391e-05,0,0,
19.89,1.54534,-3.15439,-0.00261634,-0.000853101,-0.000133918,-1.81908e-05,-0.00876907,0.128342,-0.000465542,5.36137e-05,0,0,
19.92,1.54526,-3.15442,-0.00262036,-0.000853646,-0.000133913,-1.81899e-05,-0.00878303,0.128343,-0.000465531,5.37886e-05,0,0,
19.95,1.54518,-3.15445,-0.00262438,-0.000854192,-0.000133907,-1.81889e-05,-0.008797,0.128345,-0.000465521,5.39638e-05,0,0,
19.98,1.54511,-3.15447,-0.0026284,-0.000854738,-0.000133902,-1.8188e-05,-0.00881097,0.128347,-0.00046551,5.41394e-05,0,0,
20.01,1.54503,-3.1545,-0.00263241,-0.000855283,-0.000133897,-1.81871e-05,-0.00882493,0.128348,-0.0004655,5.43153e-05,0,0,
20.04,1.54495,-3.15452,-0.00263643,-0.000855829,-0.000133891,-1.81862e-05,-0.0088389,0.12835,-0.000465489,5.44915e-05,0,0,
20.07,1.54487,-3.15455,-0.00264045,-0.000856375,-0.000133886,-1.81853e-05,-0.00885286,0.128352,-0.000465478,5.4668e-05,0,0,
20.1,1.54479,-3.15457,-0.00264446,-0.00085692,-0.000133881,-1.81844e-05,-0.00886682,0.128353,-0.000465468,5.48448e-05,0,0,
20.13,1.54471,-3.1546,-0.00264848,-0.000857466,-0.000133875,-1.81835e-05,-0.00888079,0.128355,-0.000465457,5.5022e-05,0,0,
20.16,1.54463,-3.15462,-0.00265249,-0.000858011,-0.00013387,-1.81825e-05,-0.00889475,0.128356,-0.000465446,5.51995e-05,0,0,
20.19,1.54455,-3.15465,-0.00265651,-0.000858557,-0.000133864,-1.81816e-05,-0.00890872,0.128358,-0.000465435,5.53774e-05,0,0,
20.22,1.54447,-3.15468,-0.00266053,-0.000859102,-0.000133859,-1.81807e-05,-0.00892268,0.12836,-0.000465424,5.55555e-05,0,0,
20.25,1.54439,-3.1547,-0.00266454,-0.000859647,-0.000133853,-1.81797e-05,-0.00893664,0.128361,-0.000465413,5.5734e-05,0,0,
20.28,1.54431,-3.15473,-0.00266856,-0.000860193,-0.000133848,-1.81788e-05,-0.0089506,0.128363,-0.000465402,5.59128e-05,0,0,
20.31,1.54423,-3.15475,-0.00267257,-0.000860738,-0.000133842,-1.81778e-05,-0.00896457,0.128365,-0.000465391,5.6092e-05,0,0,
20.34,1.54415,-3.15478,-0.00267659,-0.000861283,-0.000133837,-1.81769e-05,-0.00897853,0.128366,-0.00046538,5.62715e-05,0,0,
20.37,1.54407,-3.15481,-0.0026806,-0.000861829,-0.000133831,-1.81759e-05,-0.00899249,0.128368,-0.000465369,5.64513e-05,0,0,
20.4,1.54399,-3.15483,-0.00268462,-0.000862374,-0.000133825,-1.8175e-05,-0.00900645,0.12837,-0.000465358,5.66314e-05,0,0,
20.43,1.54391,-3.15486,-0.00268863,-0.000862919,-0.00013382,-1.8174e-05,-0.00902041,0.128372,-0.000465346,5.68118e-05,0,0,
20.46,1.54383,-3.15488,-0.00269265,-0.000863464,-0.000133814,-1.81731e-05,-0.00903437,0.128373,-0.000465335,5.69926e-05,0,0,
20.49,1.54375,-3.15491,-0.00269666,-0.000864009,-0.000133808,-1.81721e-05,-0.00904833,0.128375,-0.000465324,5.71737e-05,0,0,
20.52,1.54367,-3.15493,-0.00270067,-0.000864555,-0.000133803,-1.81711e-05,-0.00906229,0.128377,-0.000465312,5.73552e-05,0,0,
20.55,1.54359,-3.15496,-0.00270469,-0.0008651,-0.000133797,-1.81701e-05,-0.00907625,0.128378,-0.000465301,5.75369e-05,0,0,
20.58,1.54351,-3.15499,-0.00270875,-0.000864163,-0.000135321,3.12182e-05,-0.00909021,0.12838,-0.000463892,5.76628e-05,0,0,
20.61,1.54342,-3.15501,-0.00271302,-0.000854827,-0.000142366,0.000311194,-0.00910412,0.128382,-0.000454567,5.74685e-05,0,0,
20.64,1.54334,-3.15504,-0.00271764,-0.000833278,-0.000154095,0.000718325,-0.00911776,0.128384,-0.000433725,5.68053e-05,0,0,
20.67,1.54326,-3.15506,-0.00272243,-0.000808655,-0.000159627,0.000820744,-0.00913077,0.128385,-0.000409977,5.6019e-05,0,0,
20.7,1.54318,-3.15509,-0.00272694,-0.000789454,-0.000150363,0.000640049,-0.00914307,0.128387,-0.000391356,5.54323e-05,0,0,
20.73,1.5431,-3.15511,-0.00273086,-0.000779994,-0.000130749,0.000315329,-0.00915481,0.128389,-0.000381959,5.52121e-05,0,0,
20.76,1.54302,-3.15513,-0.0027345,-0.000774799,-0.00012133,0.000173172,-0.00916627,0.12839,-0.000376605,5.51521e-05,0,0,
20.79,1.54293,-3.15516,-0.00273841,-0.0007641,-0.000130041,0.000356611,-0.00917757,0.128392,-0.000366049,5.4879e-05,0,0,
20.82,1.54285,-3.15518,-0.00274212,-0.000756069,-0.000123687,0.000267702,-0.00918855,0.128394,-0.000358022,5.47051e-05,0,0,
20.85,1.54277,-3.1552,-0.00274569,-0.000749965,-0.000119231,0.000203464,-0.00919929,0.128395,-0.000351822,5.46031e-05,0,0,
20.88,1.54269,-3.15523,-0.00274917,-0.000745297,-0.000116004,0.000155607,-0.00920985,0.128397,-0.000346984,5.45549e-05,0,0,
20.91,1.5426,-3.15525,-0.00275258,-0.000741721,-0.000113608,0.000119215,-0.00922026,0.128399,-0.00034318,5.45477e-05,0,0,
20.94,1.54252,-3.15527,-0.00275594,-0.000738986,-0.000111795,9.11591e-05,-0.00923055,0.1284,-0.000340173,5.45722e-05,0,0,
20.97,1.54244,-3.15529,-0.00275925,-0.000736906,-0.000110404,6.93234e-05,-0.00924076,0.128402,-0.000337787,5.46215e-05,0,0,
21,1.54236,-3.15531,-0.00276253,-0.00073534,-0.000109325,5.22145e-05,-0.00925089,0.128403,-0.000335887,5.46903e-05,0,0,
21.03,1.54227,-3.15534,-0.00276578,-0.000734178,-0.000108481,3.87441e-05,-0.00926097,0.128405,-0.00033437,5.47746e-05,0,0,
21.06,1.54219,-3.15536,-0.00276902,-0.000733335,-0.000107817,2.81003e-05,-0.009271,0.128407,-0.000333155,5.48712e-05,0,0,
21.09,1.54211,-3.15538,-0.00277223,-0.000732745,-0.000107292,1.96676e-05,-0.00928099,0.128408,-0.00033218,5.49775e-05,0,0,
21.12,1.54202,-3.1554,-0.00277544,-0.000732355,-0.000106874,1.2973e-05,-0.00929096,0.12841,-0.000331395,5.50917e-05,0,0,
21.15,1.54194,-3.15542,-0.00277864,-0.000732126,-0.00010654,7.65018e-06,-0.0093009,0.128412,-0.000330762,5.52122e-05,0,0,
21.18,1.54186,-3.15545,-0.00278183,-0.000732023,-0.000106273,3.41297e-06,-0.00931082,0.128413,-0.000330248,5.53378e-05,0,0,
21.21,1.54177,-3.15547,-0.00278501,-0.000732022,-0.000106058,3.6908e-08,-0.00932073,0.128415,-0.000329831,5.54674e-05,0,0,
21.24,1.54169,-3.15549,-0.00278818,-0.000732102,-0.000105885,-2.6549e-06,-0.00933062,0.128417,-0.00032949,5.56004e-05,0,0,
21.27,1.54161,-3.15551,-0.00279136,-0.000732246,-0.000105744,-4.80228e-06,-0.00934051,0.128418,-0.00032921,5.5736e-05,0,0,
21.3,1.54152,-3.15553,-0.00279452,-0.000732442,-0.000105629,-6.516e-06,-0.00935038,0.12842,-0.000328979,5.58738e-05,0,0,
21.33,1.54152,-3.15553,-0.00279452,-0.000732442,-0.000105629,-6.516e-06,-0.00935038,0.12842,-0.000328979,5.58738e-05,0,0,
