Time,Angle1 [deg],Angle2 [deg],Angle1 vel [deg/s],Angle2 vel [deg/s],Angle1 acc [deg/s^2],Angle2 acc [deg/s^2],Endpoint pos x [m],Endpoint pos y [m],Endpoint vel x [m/s],Endpoint vel y [m/s],Delivery pos x [m],Delivery pos y [m]
28.17,6.47316,-2.75745,0.0245659,0.00561593,-0.00367691,-0.000649829,0.259496,-0.308836,0.0104538,0.00194213,0,0
28.2,6.4739,-2.75728,0.0244561,0.00559656,-0.0036573,-0.00064585,0.259809,-0.308778,0.0104126,0.00193921,0,0
28.23,6.47463,-2.75711,0.024347,0.0055773,-0.00363777,-0.000641901,0.260122,-0.30872,0.0103716,0.00193623,0,0
28.26,6.47536,-2.75694,0.0242385,0.00555816,-0.00361832,-0.000637984,0.260433,-0.308661,0.0103308,0.00193318,0,0
28.29,6.47609,-2.75678,0.0241305,0.00553914,-0.00359894,-0.000634096,0.260743,-0.308603,0.0102902,0.00193007,0,0
28.32,6.47681,-2.75661,0.0240231,0.00552023,-0.00357964,-0.000630238,0.261052,-0.308545,0.0102499,0.0019269,0,0
28.35,6.47753,-2.75644,0.0239163,0.00550144,-0.00356042,-0.00062641,0.261359,-0.308487,0.0102097,0.00192367,0,0
28.38,6.47825,-2.75628,0.02381,0.00548276,-0.00354128,-0.000622611,0.261665,-0.308429,0.0101697,0.00192038,0,0
28.41,6.47896,-2.75611,0.0237044,0.00546419,-0.00352221,-0.000618841,0.26197,-0.308372,0.01013,0.00191703,0,0
28.44,6.47968,-2.75595,0.0235993,0.00544574,-0.00350322,-0.0006151,0.262274,-0.308314,0.0100904,0.00191363,0,0
28.47,6.48038,-2.75579,0.0234948,0.0054274,-0.00348431,-0.000611388,0.262577,-0.308256,0.0100511,0.00191017,0,0
28.5,6.48109,-2.75562,0.0233908,0.00540917,-0.00346548,-0.000607704,0.262879,-0.308199,0.0100119,0.00190667,0,0
28.53,6.48179,-2.75546,0.0232874,0.00539105,-0.00344673,-0.000604048,0.263179,-0.308142,0.00997301,0.00190311,0,0
28.56,6.48249,-2.7553,0.0231845,0.00537303,-0.00342805,-0.000600419,0.263478,-0.308084,0.00993427,0.0018995,0,0
28.59,6.48318,-2.75514,0.0230823,0.00535513,-0.00340945,-0.000596819,0.263776,-0.308027,0.00989573,0.00189584,0,0
28.62,6.48388,-2.75498,0.0229805,0.00533733,-0.00339093,-0.000593245,0.264073,-0.30797,0.00985739,0.00189213,0,0
28.65,6.48457,-2.75482,0.0228794,0.00531964,-0.00337249,-0.000589699,0.264369,-0.307913,0.00981925,0.00188838,0,0
28.68,6.48525,-2.75466,0.0227787,0.00530205,-0.00335413,-0.000586179,0.264664,-0.307857,0.00978131,0.00188458,0,0
28.71,6.48594,-2.7545,0.0226787,0.00528457,-0.00333584,-0.000582686,0.264957,-0.3078,0.00974356,0.00188074,0,0
28.74,6.48662,-2.75434,0.0225791,0.0052672,-0.00331764,-0.000579219,0.26525,-0.307743,0.00970602,0.00187686,0,0
28.77,6.48729,-2.75418,0.0224801,0.00524992,-0.00329951,-0.000575779,0.265541,-0.307687,0.00966867,0.00187293,0,0
28.8,6.48797,-2.75403,0.0223817,0.00523275,-0.00328146,-0.000572364,0.265831,-0.307631,0.00963151,0.00186896,0,0
28.83,6.48864,-2.75387,0.0222838,0.00521568,-0.00326349,-0.000568975,0.26612,-0.307574,0.00959455,0.00186496,0,0
28.86,6.48931,-2.75371,0.0221864,0.00519872,-0.0032456,-0.000565611,0.266408,-0.307518,0.00955778,0.00186091,0,0
28.89,6.48997,-2.75356,0.0220896,0.00518185,-0.00322778,-0.000562273,0.266694,-0.307462,0.00952121,0.00185683,0,0
28.92,6.49064,-2.7534,0.0219933,0.00516508,-0.00321005,-0.000558959,0.26698,-0.307406,0.00948483,0.00185271,0,0
28.95,6.4913,-2.75325,0.0218975,0.00514841,-0.00319239,-0.00055567,0.267265,-0.307351,0.00944864,0.00184856,0,0
28.98,6.49195,-2.75309,0.0218023,0.00513184,-0.00317481,-0.000552406,0.267548,-0.307295,0.00941264,0.00184438,0,0
29.01,6.49261,-2.75294,0.0217076,0.00511536,-0.00315731,-0.000549166,0.267831,-0.30724,0.00937683,0.00184016,0,0
29.04,6.49326,-2.75278,0.0216134,0.00509898,-0.00313989,-0.00054595,0.268112,-0.307184,0.00934122,0.0018359,0,0
29.07,6.49391,-2.75263,0.0215197,0.0050827,-0.00312255,-0.000542758,0.268392,-0.307129,0.00930579,0.00183162,0,0
29.1,6.49455,-2.75248,0.0214265,0.00506651,-0.00310529,-0.00053959,0.268671,-0.307074,0.00927054,0.00182731,0,0
29.13,6.49519,-2.75233,0.0213339,0.00505042,-0.0030881,-0.000536445,0.26895,-0.307019,0.00923549,0.00182297,0,0
29.16,6.49583,-2.75218,0.0212418,0.00503442,-0.00307099,-0.000533324,0.269227,-0.306964,0.00920062,0.0018186,0,0
29.19,6.49647,-2.75202,0.0211501,0.00501851,-0.00305396,-0.000530225,0.269503,-0.30691,0.00916593,0.0018142,0,0
29.22,6.49711,-2.75187,0.021059,0.0050027,-0.00303701,-0.00052715,0.269778,-0.306855,0.00913143,0.00180977,0,0
29.25,6.49774,-2.75172,0.0209684,0.00498698,-0.00302014,-0.000524097,0.270052,-0.306801,0.00909712,0.00180533,0,0
29.28,6.49837,-2.75157,0.0208783,0.00497134,-0.00300334,-0.000521067,0.270325,-0.306746,0.00906298,0.00180085,0,0
29.31,6.49899,-2.75142,0.0207887,0.0049558,-0.00298662,-0.000518059,0.270596,-0.306692,0.00902903,0.00179636,0,0
29.34,6.49962,-2.75128,0.0206996,0.00494035,-0.00296999,-0.000515073,0.270867,-0.306638,0.00899526,0.00179184,0,0
29.37,6.50024,-2.75113,0.020611,0.00492499,-0.00295342,-0.000512108,0.271137,-0.306584,0.00896167,0.00178729,0,0
29.4,6.50086,-2.75098,0.0205229,0.00490971,-0.00293694,-0.000509166,0.271406,-0.306531,0.00892826,0.00178273,0,0
29.43,6.50147,-2.75083,0.0204353,0.00489452,-0.00292053,-0.000506245,0.271674,-0.306477,0.00889503,0.00177815,0,0
29.46,6.50209,-2.75069,0.0203482,0.00487942,-0.0029042,-0.000503346,0.271941,-0.306424,0.00886198,0.00177355,0,0
29.49,6.5027,-2.75054,0.0202615,0.00486441,-0.00288795,-0.000500468,0.272207,-0.30637,0.00882911,0.00176893,0,0
29.52,6.5033,-2.75039,0.0201754,0.00484948,-0.00287178,-0.00049761,0.272472,-0.306317,0.00879641,0.00176429,0,0
29.55,6.50391,-2.75025,0.0200897,0.00483464,-0.00285568,-0.000494774,0.272736,-0.306264,0.00876388,0.00175963,0,0
29.58,6.50451,-2.7501,0.0200045,0.00481988,-0.00283966,-0.000491958,0.272999,-0.306211,0.00873154,0.00175496,0,0
29.61,6.50511,-2.74996,0.0199198,0.0048052,-0.00282372,-0.000489163,0.273261,-0.306158,0.00869936,0.00175027,0,0
29.64,6.50571,-2.74981,0.0198356,0.00479061,-0.00280785,-0.000486388,0.273522,-0.306106,0.00866736,0.00174557,0,0
29.67,6.5063,-2.74967,0.0197518,0.0047761,-0.00279206,-0.000483633,0.273782,-0.306053,0.00863553,0.00174085,0,0
29.7,6.5069,-2.74953,0.0196685,0.00476168,-0.00277634,-0.000480898,0.274041,-0.306001,0.00860388,0.00173612,0,0
29.73,6.50749,-2.74938,0.0195857,0.00474733,-0.00276071,-0.000478182,0.274299,-0.305949,0.00857239,0.00173138,0,0
29.76,6.50807,-2.74924,0.0195033,0.00473307,-0.00274515,-0.000475487,0.274556,-0.305897,0.00854108,0.00172663,0,0
29.79,6.50866,-2.7491,0.0194215,0.00471888,-0.00272966,-0.000472811,0.274812,-0.305845,0.00850993,0.00172186,0,0
29.82,6.50924,-2.74896,0.01934,0.00470478,-0.00271425,-0.000470154,0.275068,-0.305793,0.00847896,0.00171708,0,0
29.85,6.50982,-2.74882,0.0192591,0.00469075,-0.00269892,-0.000467516,0.275322,-0.305742,0.00844815,0.0017123,0,0
29.88,6.5104,-2.74868,0.0191785,0.00467681,-0.00268366,-0.000464897,0.275575,-0.30569,0.0084175,0.0017075,0,0
29.91,6.51098,-2.74854,0.0190985,0.00466294,-0.00266848,-0.000462298,0.275828,-0.305639,0.00838703,0.0017027,0,0
29.94,6.51155,-2.7484,0.0190189,0.00464914,-0.00265337,-0.000459716,0.27608,-0.305588,0.00835672,0.00169788,0,0
29.97,6.51212,-2.74826,0.0189397,0.00463543,-0.00263834,-0.000457154,0.27633,-0.305537,0.00832657,0.00169306,0,0
30,6.51269,-2.74812,0.018861,0.00462179,-0.00262338,-0.000454609,0.27658,-0.305486,0.00829659,0.00168824,0,0
30.03,6.51325,-2.74798,0.0187828,0.00460823,-0.0026085,-0.000452083,0.276829,-0.305435,0.00826677,0.0016834,0,0
30.06,6.51382,-2.74784,0.018705,0.00459474,-0.00259369,-0.000449575,0.277077,-0.305384,0.00823711,0.00167857,0,0
30.09,6.51438,-2.7477,0.0186276,0.00458133,-0.00257895,-0.000447085,0.277324,-0.305334,0.00820762,0.00167372,0,0
30.12,6.51494,-2.74757,0.0185507,0.00456799,-0.00256429,-0.000444612,0.277571,-0.305284,0.00817828,0.00166887,0,0
30.15,6.51549,-2.74743,0.0184742,0.00455473,-0.00254971,-0.000442157,0.277816,-0.305233,0.00814911,0.00166402,0,0
30.18,6.51605,-2.74729,0.0183981,0.00454153,-0.0025352,-0.00043972,0.27806,-0.305183,0.00812009,0.00165916,0,0
30.21,6.5166,-2.74716,0.0183225,0.00452842,-0.00252076,-0.0004373,0.278304,-0.305134,0.00809123,0.00165431,0,0
30.24,6.51715,-2.74702,0.0182473,0.00451537,-0.00250639,-0.000434897,0.278547,-0.305084,0.00806253,0.00164944,0,0
30.27,6.5177,-2.74688,0.0181726,0.00450239,-0.0024921,-0.000432511,0.278789,-0.305034,0.00803399,0.00164458,0,0
30.3,6.51824,-2.74675,0.0180982,0.00448949,-0.00247788,-0.000430142,0.27903,-0.304985,0.0080056,0.00163972,0,0
30.33,6.51878,-2.74661,0.0180243,0.00447666,-0.00246374,-0.00042779,0.27927,-0.304936,0.00797737,0.00163485,0,0
30.36,6.51933,-2.74648,0.0179508,0.00446389,-0.00244966,-0.000425455,0.279509,-0.304886,0.00794929,0.00162999,0,0
30.39,6.51986,-2.74635,0.0178777,0.0044512,-0.00243566,-0.000423135,0.279748,-0.304837,0.00792136,0.00162512,0,0
30.42,6.5204,-2.74621,0.0178051,0.00443857,-0.00242173,-0.000420833,0.279985,-0.304789,0.00789359,0.00162025,0,0
30.45,6.52093,-2.74608,0.0177329,0.00442602,-0.00240788,-0.000418546,0.280222,-0.30474,0.00786597,0.00161539,0,0
30.48,6.52147,-2.74595,0.017661,0.00441353,-0.00239409,-0.000416276,0.280458,-0.304691,0.0078385,0.00161053,0,0
30.51,6.522,-2.74581,0.0175896,0.00440111,-0.00238038,-0.000414021,0.280693,-0.304643,0.00781118,0.00160567,0,0
30.54,6.52252,-2.74568,0.0175186,0.00438875,-0.00236674,-0.000411783,0.280928,-0.304595,0.00778401,0.00160081,0,0
30.57,6.52305,-2.74555,0.017448,0.00437647,-0.00235317,-0.00040956,0.281161,-0.304547,0.00775699,0.00159595,0,0
30.6,6.52357,-2.74542,0.0173778,0.00436425,-0.00233967,-0.000407353,0.281394,-0.304499,0.00773012,0.0015911,0,0
30.63,6.52409,-2.74529,0.017308,0.00435209,-0.00232624,-0.000405161,0.281626,-0.304451,0.0077034,0.00158625,0,0
30.66,6.52461,-2.74516,0.0172387,0.00434,-0.00231288,-0.000402984,0.281857,-0.304403,0.00767682,0.00158141,0,0
30.69,6.52513,-2.74503,0.0171697,0.00432798,-0.00229959,-0.000400823,0.282087,-0.304356,0.00765039,0.00157657,0,0
30.72,6.52565,-2.7449,0.0171011,0.00431602,-0.00228637,-0.000398677,0.282317,-0.304308,0.0076241,0.00157173,0,0
30.75,6.52616,-2.74477,0.0170329,0.00430412,-0.00227322,-0.000396546,0.282546,-0.304261,0.00759796,0.0015669,0,0
30.78,6.52667,-2.74464,0.0169651,0.00429229,-0.00226014,-0.000394429,0.282774,-0.304214,0.00757196,0.00156207,0,0
30.81,6.52718,-2.74451,0.0168977,0.00428052,-0.00224713,-0.000392328,0.283001,-0.304167,0.00754611,0.00155726,0,0
30.84,6.52769,-2.74438,0.0168306,0.00426881,-0.00223419,-0.00039024,0.283227,-0.30412,0.00752039,0.00155244,0,0
30.87,6.52819,-2.74425,0.016764,0.00425717,-0.00222132,-0.000388168,0.283453,-0.304073,0.00749482,0.00154764,0,0
30.9,6.52869,-2.74413,0.0166977,0.00424558,-0.00220851,-0.00038611,0.283678,-0.304027,0.00746939,0.00154284,0,0
30.93,6.52919,-2.744,0.0166319,0.00423406,-0.00219578,-0.000384066,0.283902,-0.303981,0.0074441,0.00153805,0,0
30.96,6.52969,-2.74387,0.0165664,0.0042226,-0.00218311,-0.000382036,0.284125,-0.303934,0.00741895,0.00153326,0,0
30.99,6.53019,-2.74375,0.0165013,0.0042112,-0.00217051,-0.00038002,0.284348,-0.303888,0.00739393,0.00152849,0,0
31.02,6.53069,-2.74362,0.0164365,0.00419986,-0.00215798,-0.000378018,0.28457,-0.303842,0.00736906,0.00152372,0,0
31.05,6.53118,-2.74349,0.0163722,0.00418858,-0.00214551,-0.00037603,0.284791,-0.303797,0.00734432,0.00151896,0,0
31.08,6.53167,-2.74337,0.0163082,0.00417736,-0.00213312,-0.000374056,0.285011,-0.303751,0.00731972,0.00151421,0,0
31.11,6.53216,-2.74324,0.0162445,0.00416619,-0.00212079,-0.000372095,0.285231,-0.303705,0.00729525,0.00150947,0,0
31.14,6.53265,-2.74312,0.0161813,0.00415509,-0.00210852,-0.000370148,0.285449,-0.30366,0.00727092,0.00150474,0,0
31.17,6.53313,-2.74299,0.0161184,0.00414404,-0.00209633,-0.000368214,0.285668,-0.303615,0.00724672,0.00150002,0,0
31.2,6.53362,-2.74287,0.0160559,0.00413305,-0.0020842,-0.000366294,0.285885,-0.30357,0.00722265,0.0014953,0,0
31.23,6.5341,-2.74274,0.0159937,0.00412212,-0.00207213,-0.000364386,0.286102,-0.303525,0.00719872,0.0014906,0,0
31.26,6.53458,-2.74262,0.0159319,0.00411125,-0.00206013,-0.000362492,0.286318,-0.30348,0.00717492,0.00148591,0,0
31.29,6.53505,-2.7425,0.0158705,0.00410043,-0.0020482,-0.000360611,0.286533,-0.303435,0.00715125,0.00148123,0,0
31.32,6.53553,-2.74237,0.0158094,0.00408967,-0.00203633,-0.000358742,0.286748,-0.303391,0.00712771,0.00147656,0,0
31.35,6.536,-2.74225,0.0157486,0.00407896,-0.00202452,-0.000356886,0.286961,-0.303347,0.0071043,0.00147191,0,0
31.38,6.53648,-2.74213,0.0156882,0.00406831,-0.00201278,-0.000355043,0.287175,-0.303302,0.00708102,0.00146726,0,0
31.41,6.53695,-2.74201,0.0156282,0.00405771,-0.00200111,-0.000353213,0.287387,-0.303258,0.00705787,0.00146263,0,0
31.44,6.53742,-2.74189,0.0155685,0.00404717,-0.0019895,-0.000351395,0.287599,-0.303214,0.00703485,0.00145801,0,0
31.47,6.53788,-2.74176,0.0155092,0.00403668,-0.00197795,-0.000349589,0.28781,-0.30317,0.00701195,0.0014534,0,0
31.5,6.53835,-2.74164,0.0154502,0.00402625,-0.00196647,-0.000347796,0.28802,-0.303127,0.00698918,0.0014488,0,0
31.53,6.53881,-2.74152,0.0153915,0.00401587,-0.00195505,-0.000346015,0.28823,-0.303083,0.00696653,0.00144422,0,0
31.56,6.53927,-2.7414,0.0153332,0.00400554,-0.00194369,-0.000344245,0.288439,-0.30304,0.00694401,0.00143965,0,0
31.59,6.53973,-2.74128,0.0152753,0.00399527,-0.0019324,-0.000342488,0.288647,-0.302997,0.00692162,0.00143509,0,0
31.62,6.54019,-2.74116,0.0152176,0.00398504,-0.00192117,-0.000340743,0.288855,-0.302953,0.00689935,0.00143055,0,0
31.65,6.54065,-2.74104,0.0151603,0.00397487,-0.00191,-0.00033901,0.289062,-0.30291,0.0068772,0.00142602,0,0
31.68,6.5411,-2.74092,0.0151034,0.00396476,-0.00189889,-0.000337288,0.289268,-0.302868,0.00685517,0.0014215,0,0
31.71,6.54156,-2.7408,0.0150467,0.00395469,-0.00188785,-0.000335578,0.289474,-0.302825,0.00683326,0.001417,0,0
31.74,6.54201,-2.74069,0.0149904,0.00394467,-0.00187686,-0.000333879,0.289679,-0.302782,0.00681148,0.00141251,0,0
31.77,6.54246,-2.74057,0.0149344,0.00393471,-0.00186594,-0.000332192,0.289883,-0.30274,0.00678981,0.00140804,0,0
31.8,6.54291,-2.74045,0.0148788,0.00392479,-0.00185508,-0.000330517,0.290087,-0.302698,0.00676827,0.00140358,0,0
31.83,6.54335,-2.74033,0.0148235,0.00391492,-0.00184428,-0.000328852,0.29029,-0.302655,0.00674684,0.00139914,0,0
31.86,6.5438,-2.74021,0.0147685,0.00390511,-0.00183354,-0.000327199,0.290492,-0.302613,0.00672553,0.00139471,0,0
31.89,6.54424,-2.7401,0.0147138,0.00389534,-0.00182286,-0.000325556,0.290694,-0.302571,0.00670434,0.00139029,0,0
31.92,6.54468,-2.73998,0.0146594,0.00388562,-0.00181224,-0.000323925,0.290895,-0.30253,0.00668327,0.00138589,0,0
31.95,6.54512,-2.73986,0.0146054,0.00387596,-0.00180168,-0.000322305,0.291096,-0.302488,0.00666231,0.00138151,0,0
31.98,6.54556,-2.73975,0.0145516,0.00386633,-0.00179118,-0.000320696,0.291296,-0.302447,0.00664147,0.00137714,0,0
32.01,6.546,-2.73963,0.0144982,0.00385676,-0.00178074,-0.000319097,0.291495,-0.302405,0.00662074,0.00137279,0,0
32.04,6.54643,-2.73952,0.0144451,0.00384724,-0.00177036,-0.000317509,0.291694,-0.302364,0.00660013,0.00136845,0,0
32.07,6.54686,-2.7394,0.0143923,0.00383776,-0.00176003,-0.000315931,0.291892,-0.302323,0.00657963,0.00136413,0,0
32.1,6.5473,-2.73928,0.0143398,0.00382833,-0.00174977,-0.000314365,0.292089,-0.302282,0.00655924,0.00135983,0,0
32.13,6.54773,-2.73917,0.0142876,0.00381894,-0.00173956,-0.000312808,0.292286,-0.302241,0.00653897,0.00135554,0,0
32.16,6.54816,-2.73906,0.0142357,0.00380961,-0.00172941,-0.000311262,0.292482,-0.3022,0.0065188,0.00135127,0,0
32.19,6.54858,-2.73894,0.0141841,0.00380031,-0.00171932,-0.000309726,0.292678,-0.30216,0.00649875,0.00134702,0,0
32.22,6.54901,-2.73883,0.0141329,0.00379107,-0.00170929,-0.000308201,0.292873,-0.302119,0.00647881,0.00134278,0,0
32.25,6.54943,-2.73871,0.0140819,0.00378187,-0.00169931,-0.000306685,0.293067,-0.302079,0.00645898,0.00133856,0,0
32.28,6.54985,-2.7386,0.0140312,0.00377271,-0.0016894,-0.000305179,0.293261,-0.302039,0.00643926,0.00133435,0,0
32.31,6.55028,-2.73849,0.0139808,0.0037636,-0.00167953,-0.000303684,0.293454,-0.301999,0.00641964,0.00133016,0,0
32.34,6.55069,-2.73837,0.0139307,0.00375454,-0.00166973,-0.000302198,0.293647,-0.301959,0.00640014,0.00132599,0,0
32.37,6.55111,-2.73826,0.0138809,0.00374551,-0.00165998,-0.000300722,0.293839,-0.301919,0.00638074,0.00132184,0,0
32.4,6.55153,-2.73815,0.0138314,0.00373654,-0.00165028,-0.000299256,0.29403,-0.301879,0.00636145,0.0013177,0,0
32.43,6.55194,-2.73804,0.0137822,0.0037276,-0.00164064,-0.0002978,0.294221,-0.301839,0.00634226,0.00131359,0,0
32.46,6.55236,-2.73792,0.0137333,0.00371871,-0.00163106,-0.000296353,0.294411,-0.3018,0.00632318,0.00130948,0,0
32.49,6.55277,-2.73781,0.0136846,0.00370986,-0.00162153,-0.000294916,0.294601,-0.301761,0.00630421,0.0013054,0,0
32.52,6.55318,-2.7377,0.0136363,0.00370106,-0.00161206,-0.000293488,0.29479,-0.301721,0.00628534,0.00130134,0,0
32.55,6.55359,-2.73759,0.0135882,0.0036923,-0.00160264,-0.00029207,0.294979,-0.301682,0.00626657,0.00129729,0,0
32.58,6.554,-2.73748,0.0135404,0.00368358,-0.00159328,-0.00029066,0.295167,-0.301643,0.00624791,0.00129326,0,0
32.61,6.5544,-2.73737,0.0134929,0.0036749,-0.00158397,-0.00028926,0.295354,-0.301605,0.00622934,0.00128924,0,0
32.64,6.55481,-2.73726,0.0134456,0.00366626,-0.00157471,-0.00028787,0.295541,-0.301566,0.00621088,0.00128525,0,0
32.67,6.55521,-2.73715,0.0133987,0.00365767,-0.00156551,-0.000286488,0.295727,-0.301527,0.00619253,0.00128127,0,0
32.7,6.55561,-2.73704,0.013352,0.00364912,-0.00155636,-0.000285115,0.295913,-0.301489,0.00617427,0.00127732,0,0
32.73,6.55601,-2.73693,0.0133055,0.0036406,-0.00154726,-0.000283752,0.296098,-0.30145,0.00615611,0.00127338,0,0
32.76,6.55641,-2.73682,0.0132594,0.00363213,-0.00153822,-0.000282397,0.296283,-0.301412,0.00613805,0.00126945,0,0
32.79,6.55681,-2.73671,0.0132135,0.0036237,-0.00152922,-0.000281051,0.296467,-0.301374,0.00612009,0.00126555,0,0
32.82,6.55721,-2.7366,0.0131679,0.00361531,-0.00152029,-0.000279714,0.296651,-0.301336,0.00610223,0.00126167,0,0
32.85,6.5576,-2.73649,0.0131226,0.00360696,-0.0015114,-0.000278385,0.296834,-0.301298,0.00608447,0.0012578,0,0
32.88,6.558,-2.73639,0.0130775,0.00359864,-0.00150256,-0.000277065,0.297016,-0.30126,0.00606681,0.00125395,0,0
32.91,6.55839,-2.73628,0.0130327,0.00359037,-0.00149378,-0.000275754,0.297198,-0.301223,0.00604924,0.00125012,0,0
32.94,6.55878,-2.73617,0.0129881,0.00358214,-0.00148505,-0.000274451,0.29738,-0.301185,0.00603177,0.00124631,0,0
32.97,6.55917,-2.73606,0.0129438,0.00357394,-0.00147637,-0.000273157,0.297561,-0.301148,0.00601439,0.00124252,0,0
33,6.55956,-2.73596,0.0128998,0.00356579,-0.00146774,-0.000271871,0.297741,-0.30111,0.00599711,0.00123874,0,0
33.03,6.55994,-2.73585,0.012856,0.00355767,-0.00145916,-0.000270593,0.297921,-0.301073,0.00597992,0.00123499,0,0
33.06,6.56033,-2.73574,0.0128125,0.00354959,-0.00145063,-0.000269324,0.298101,-0.301036,0.00596283,0.00123125,0,0
33.09,6.56071,-2.73564,0.0127693,0.00354155,-0.00144215,-0.000268062,0.29828,-0.300999,0.00594583,0.00122753,0,0
33.12,6.5611,-2.73553,0.0127262,0.00353354,-0.00143372,-0.000266809,0.298458,-0.300962,0.00592892,0.00122384,0,0
33.15,6.56148,-2.73542,0.0126835,0.00352558,-0.00142534,-0.000265564,0.298636,-0.300925,0.0059121,0.00122016,0,0
33.18,6.56186,-2.73532,0.012641,0.00351765,-0.001417,-0.000264327,0.298813,-0.300889,0.00589538,0.0012165,0,0
33.21,6.56224,-2.73521,0.0125987,0.00350975,-0.00140872,-0.000263098,0.29899,-0.300852,0.00587875,0.00121285,0,0
33.24,6.56262,-2.73511,0.0125567,0.0035019,-0.00140049,-0.000261877,0.299166,-0.300816,0.00586221,0.00120923,0,0
33.27,6.56299,-2.735,0.0125149,0.00349408,-0.0013923,-0.000260663,0.299342,-0.300779,0.00584576,0.00120563,0,0
33.3,6.56337,-2.7349,0.0124734,0.00348629,-0.00138417,-0.000259458,0.299518,-0.300743,0.0058294,0.00120204,0,0
33.33,6.56374,-2.73479,0.0124321,0.00347855,-0.00137608,-0.00025826,0.299693,-0.300707,0.00581312,0.00119848,0,0
33.36,6.56412,-2.73469,0.0123911,0.00347083,-0.00136804,-0.00025707,0.299867,-0.300671,0.00579694,0.00119493,0,0
33.39,6.56449,-2.73458,0.0123503,0.00346316,-0.00136004,-0.000255887,0.300041,-0.300635,0.00578084,0.0011914,0,0
33.42,6.56486,-2.73448,0.0123097,0.00345552,-0.0013521,-0.000254712,0.300214,-0.300599,0.00576484,0.00118789,0,0
33.45,6.56523,-2.73438,0.0122694,0.00344791,-0.0013442,-0.000253544,0.300387,-0.300564,0.00574891,0.0011844,0,0
33.48,6.5656,-2.73427,0.0122293,0.00344034,-0.00133635,-0.000252384,0.30056,-0.300528,0.00573308,0.00118093,0,0
33.51,6.56596,-2.73417,0.0121894,0.0034328,-0.00132854,-0.000251231,0.300732,-0.300493,0.00571733,0.00117748,0,0
33.54,6.56633,-2.73407,0.0121498,0.0034253,-0.00132078,-0.000250086,0.300903,-0.300457,0.00570167,0.00117405,0,0
33.57,6.56669,-2.73396,0.0121104,0.00341783,-0.00131307,-0.000248948,0.301074,-0.300422,0.00568609,0.00117063,0,0
33.6,6.56706,-2.73386,0.0120713,0.0034104,-0.0013054,-0.000247817,0.301245,-0.300387,0.0056706,0.00116724,0,0
33.63,6.56742,-2.73376,0.0120323,0.00340299,-0.00129778,-0.000246693,0.301415,-0.300352,0.00565519,0.00116386,0,0
33.66,6.56778,-2.73366,0.0119936,0.00339563,-0.00129021,-0.000245576,0.301585,-0.300317,0.00563986,0.00116051,0,0
33.69,6.56814,-2.73356,0.0119551,0.00338829,-0.00128268,-0.000244467,0.301754,-0.300282,0.00562462,0.00115717,0,0
33.72,6.5685,-2.73345,0.0119169,0.00338099,-0.00127519,-0.000243364,0.301923,-0.300247,0.00560946,0.00115385,0,0
33.75,6.56885,-2.73335,0.0118789,0.00337372,-0.00126775,-0.000242269,0.302091,-0.300212,0.00559438,0.00115055,0,0
33.78,6.56921,-2.73325,0.011841,0.00336649,-0.00126035,-0.00024118,0.302259,-0.300178,0.00557938,0.00114727,0,0
33.81,6.56957,-2.73315,0.0118035,0.00335929,-0.001253,-0.000240098,0.302426,-0.300143,0.00556446,0.00114401,0,0
33.84,6.56992,-2.73305,0.0117661,0.00335212,-0.00124569,-0.000239023,0.302593,-0.300109,0.00554963,0.00114077,0,0
33.87,6.57027,-2.73295,0.0117289,0.00334498,-0.00123842,-0.000237955,0.30276,-0.300075,0.00553487,0.00113755,0,0
33.9,6.57063,-2.73285,0.011692,0.00333787,-0.0012312,-0.000236893,0.302926,-0.300041,0.0055202,0.00113434,0,0
33.93,6.57098,-2.73275,0.0116553,0.0033308,-0.00122403,-0.000235838,0.303091,-0.300007,0.0055056,0.00113116,0,0
33.96,6.57133,-2.73265,0.0116188,0.00332375,-0.00121689,-0.00023479,0.303257,-0.299973,0.00549108,0.00112799,0,0
33.99,6.57167,-2.73255,0.0115825,0.00331674,-0.0012098,-0.000233748,0.303421,-0.299939,0.00547664,0.00112485,0,0
34.02,6.57202,-2.73245,0.0115464,0.00330976,-0.00120275,-0.000232713,0.303586,-0.299905,0.00546228,0.00112172,0,0
34.05,6.57237,-2.73235,0.0115105,0.00330281,-0.00119574,-0.000231684,0.303749,-0.299871,0.00544799,0.00111861,0,0
34.08,6.57271,-2.73225,0.0114749,0.00329589,-0.00118878,-0.000230662,0.303913,-0.299838,0.00543379,0.00111552,0,0
34.11,6.57306,-2.73215,0.0114394,0.003289,-0.00118185,-0.000229646,0.304076,-0.299804,0.00541965,0.00111245,0,0
34.14,6.5734,-2.73205,0.0114041,0.00328214,-0.00117497,-0.000228636,0.304239,-0.299771,0.0054056,0.0011094,0,0
