Time,Angle1 [deg],Angle2 [deg],Angle1 vel [deg/s],Angle2 vel [deg/s],Angle1 acc [deg/s^2],Angle2 acc [deg/s^2],Endpoint pos x [m],Endpoint pos y [m],Endpoint vel x [m/s],Endpoint vel y [m/s],Delivery pos x [m],Delivery pos y [m]
17.52,5.77679,-2.88291,0.151306,0.0167889,-0.0208007,-0.00224615,0.0226571,-0.287533,0.0396361,-0.0118717,0,0,
17.55,5.78133,-2.88241,0.150683,0.0167221,-0.0207865,-0.00222746,0.0238482,-0.287887,0.0396024,-0.0116647,0,0,
17.58,5.78585,-2.88191,0.150059,0.0166553,-0.0207707,-0.00222562,0.0250382,-0.288235,0.0395666,-0.0114588,0,0,
17.61,5.79035,-2.88141,0.149437,0.0165886,-0.0207542,-0.00222438,0.0262271,-0.288576,0.0395288,-0.0112539,0,0,
17.64,5.79483,-2.88091,0.148815,0.0165222,-0.0207374,-0.00221484,0.0274148,-0.288911,0.0394888,-0.0110503,0,0,
17.67,5.7993,-2.88041,0.148193,0.0164559,-0.0207198,-0.00220729,0.0286014,-0.28924,0.0394469,-0.010848,0,0,
17.7,5.80374,-2.87992,0.147572,0.0163894,-0.0207007,-0.00221866,0.0297866,-0.289563,0.039403,-0.0106465,0,0,
17.73,5.80817,-2.87943,0.146952,0.0163232,-0.0206821,-0.00220709,0.0309705,-0.28988,0.0393571,-0.0104463,0,0,
17.76,5.81258,-2.87894,0.146332,0.0162572,-0.0206625,-0.00220022,0.032153,-0.290191,0.0393092,-0.0102475,0,0,
17.79,5.81697,-2.87845,0.145712,0.0161908,-0.0206414,-0.002212,0.033334,-0.290497,0.0392595,-0.0100494,0,0,
17.82,5.82134,-2.87796,0.145094,0.0161247,-0.0206207,-0.00220485,0.0345136,-0.290796,0.0392079,-0.00985268,0,0,
17.85,5.82569,-2.87748,0.144476,0.016059,-0.0205996,-0.00218993,0.0356915,-0.291089,0.0391543,-0.00965748,0,0,
17.88,5.83003,-2.877,0.143859,0.015994,-0.020578,-0.00216594,0.0368679,-0.291376,0.0390988,-0.00946409,0,0,
17.91,5.83434,-2.87652,0.143242,0.0159291,-0.0205548,-0.00216151,0.0380425,-0.291658,0.0390415,-0.00927198,0,0,
17.94,5.83864,-2.87604,0.142626,0.0158647,-0.0205313,-0.00214896,0.0392154,-0.291934,0.0389823,-0.0090814,0,0,
17.97,5.84292,-2.87556,0.142011,0.0158,-0.0205061,-0.00215614,0.0403865,-0.292204,0.0389214,-0.00889179,0,0,
18,5.84718,-2.87509,0.141396,0.0157358,-0.0204815,-0.0021399,0.0415557,-0.292468,0.0388587,-0.00870382,0,0,
18.03,5.85142,-2.87462,0.140783,0.015672,-0.020456,-0.00212661,0.0427231,-0.292727,0.0387942,-0.00851743,0,0,
18.06,5.85565,-2.87415,0.14017,0.0156087,-0.0204301,-0.00210855,0.0438885,-0.29298,0.038728,-0.00833274,0,0,
18.09,5.85985,-2.87368,0.139558,0.0155457,-0.0204029,-0.00209944,0.0450518,-0.293228,0.0386602,-0.00814953,0,0,
18.12,5.86404,-2.87321,0.138946,0.0154832,-0.0203753,-0.00208517,0.0462132,-0.29347,0.0385906,-0.00796794,0,0,
18.15,5.86821,-2.87275,0.138336,0.0154207,-0.0203464,-0.00208254,0.0473724,-0.293707,0.0385195,-0.00778766,0,0,
18.18,5.87236,-2.87229,0.137726,0.0153586,-0.0203176,-0.00206876,0.0485294,-0.293938,0.0384467,-0.007609,0,0,
18.21,5.87649,-2.87183,0.137118,0.0152967,-0.0202875,-0.00206568,0.0496843,-0.294164,0.0383724,-0.00743168,0,0,
18.24,5.8806,-2.87137,0.13651,0.0152348,-0.0202569,-0.00206283,0.0508369,-0.294385,0.0382966,-0.0072557,0,0,
18.27,5.8847,-2.87091,0.135903,0.0151733,-0.0202262,-0.00205057,0.0519872,-0.294601,0.0382193,-0.00708131,0,0,
18.3,5.88877,-2.87046,0.135298,0.0151118,-0.0201943,-0.00204815,0.0531352,-0.294811,0.0381405,-0.00690827,0,0,
18.33,5.89283,-2.87,0.134693,0.0150506,-0.0201622,-0.0020421,0.0542808,-0.295016,0.0380602,-0.00673666,0,0,
18.36,5.89687,-2.86955,0.134089,0.0149895,-0.0201295,-0.00203442,0.0554239,-0.295216,0.0379785,-0.00656655,0,0,
18.39,5.9009,-2.8691,0.133486,0.0149285,-0.0200959,-0.0020349,0.0565646,-0.295411,0.0378955,-0.0063977,0,0,
18.42,5.9049,-2.86865,0.132884,0.0148676,-0.0200621,-0.00202938,0.0577028,-0.2956,0.037811,-0.0062303,0,0,
18.45,5.90889,-2.86821,0.132283,0.0148069,-0.0200278,-0.00202358,0.0588384,-0.295785,0.0377252,-0.00606435,0,0,
18.48,5.91286,-2.86776,0.131683,0.0147462,-0.0199927,-0.00202205,0.0599714,-0.295965,0.0376381,-0.00589973,0,0,
18.51,5.91681,-2.86732,0.131085,0.0146857,-0.0199574,-0.00201729,0.0611018,-0.29614,0.0375497,-0.00573655,0,0,
18.54,5.92074,-2.86688,0.130487,0.0146254,-0.0199217,-0.00200902,0.0622296,-0.29631,0.03746,-0.00557489,0,0,
18.57,5.92465,-2.86644,0.12989,0.0145655,-0.0198855,-0.00199946,0.0633546,-0.296475,0.037369,-0.00541481,0,0,
18.6,5.92855,-2.866,0.129295,0.0145057,-0.0198487,-0.00199216,0.0644768,-0.296635,0.0372767,-0.00525625,0,0,
18.63,5.93243,-2.86557,0.128701,0.0144463,-0.0198117,-0.00197877,0.0655963,-0.296791,0.0371833,-0.00509936,0,0,
18.66,5.93629,-2.86514,0.128107,0.0143874,-0.0197741,-0.00196528,0.066713,-0.296942,0.0370886,-0.00494417,0,0,
18.69,5.94013,-2.8647,0.127515,0.0143282,-0.0197349,-0.00197167,0.0678268,-0.297088,0.0369928,-0.0047901,0,0,
18.72,5.94396,-2.86427,0.126925,0.0142693,-0.0196961,-0.0019635,0.0689377,-0.297229,0.0368958,-0.00463758,0,0,
18.75,5.94777,-2.86385,0.126335,0.0142106,-0.0196567,-0.00195811,0.0700457,-0.297366,0.0367978,-0.00448653,0,0,
18.78,5.95156,-2.86342,0.125746,0.0141518,-0.0196165,-0.00195939,0.0711507,-0.297499,0.0366986,-0.00433675,0,0,
18.81,5.95533,-2.86299,0.125159,0.0140929,-0.0195759,-0.00196231,0.0722528,-0.297627,0.0365984,-0.0041882,0,0,
18.84,5.95908,-2.86257,0.124573,0.0140343,-0.0195354,-0.00195366,0.0733518,-0.297751,0.0364972,-0.00404121,0,0,
18.87,5.96282,-2.86215,0.123988,0.0139757,-0.0194941,-0.00195263,0.0744477,-0.29787,0.0363949,-0.00389556,0,0,
18.9,5.96654,-2.86173,0.123405,0.0139173,-0.0194526,-0.00194731,0.0755406,-0.297985,0.0362916,-0.00375137,0,0,
18.93,5.97024,-2.86131,0.122822,0.0138593,-0.019411,-0.00193569,0.0766304,-0.298095,0.0361873,-0.00360883,0,0,
18.96,5.97393,-2.8609,0.122241,0.0138007,-0.0193674,-0.00195052,0.077717,-0.298202,0.036082,-0.00346718,0,0,
18.99,5.97759,-2.86048,0.121661,0.013743,-0.0193258,-0.00192565,0.0788004,-0.298304,0.0359758,-0.00332754,0,0,
19.02,5.98124,-2.86007,0.121083,0.0136856,-0.0192829,-0.00191303,0.0798807,-0.298402,0.0358687,-0.00318957,0,0,
19.05,5.98488,-2.85966,0.120525,0.0137861,-0.0185989,0.00334935,0.0809577,-0.298495,0.0357639,-0.00319973,0,0,
19.08,5.98849,-2.85925,0.119906,0.0133316,-0.0206204,-0.0151484,0.0820316,-0.298589,0.035648,-0.00269464,0,0,
19.11,5.99209,-2.85885,0.119294,0.0130786,-0.0204097,-0.00843187,0.0831019,-0.298668,0.0355267,-0.00237993,0,0,
19.14,5.99567,-2.85846,0.118694,0.0129931,-0.0199937,-0.00285236,0.0841686,-0.298738,0.035405,-0.00222305,0,0,
19.17,5.99923,-2.85807,0.118112,0.0130449,-0.0194144,0.00172791,0.0852315,-0.299206,0.0353398,-0.00219536,0,0,
19.2,6.00277,-2.85767,0.117533,0.0130712,-0.0192788,0.000875369,0.086291,-0.298867,0.0351699,-0.00214475,0,0,
19.23,6.0063,-2.85728,0.116959,0.0130784,-0.019164,0.000240793,0.0873469,-0.298929,0.0350536,-0.00207739,0,0,
19.26,6.00981,-2.85689,0.116387,0.0130718,-0.0190655,-0.00022064,0.0883994,-0.29899,0.0349375,-0.00199818,0,0,
19.29,6.0133,-2.8565,0.115817,0.0130537,-0.0189769,-0.000601055,0.0894483,-0.299048,0.0348215,-0.00190944,0,0,
19.32,6.01677,-2.85611,0.11525,0.013027,-0.0188975,-0.000892805,0.0904938,-0.299103,0.0347053,-0.00181368,0,0,
19.35,6.02023,-2.85572,0.114686,0.0129945,-0.018827,-0.0010814,0.0915357,-0.299156,0.0345888,-0.00171382,0,0,
19.38,6.02367,-2.85533,0.114123,0.0129584,-0.0187623,-0.00120267,0.0925742,-0.299205,0.0344719,-0.00161176,0,0,
19.41,6.02709,-2.85494,0.113562,0.0129183,-0.0186982,-0.00133785,0.0936091,-0.299252,0.0343547,-0.00150712,0,0,
19.44,6.0305,-2.85455,0.113003,0.0128756,-0.0186384,-0.00142301,0.0946405,-0.299295,0.0342369,-0.00140131,0,0,
19.47,6.03389,-2.85416,0.112445,0.0128301,-0.0185787,-0.00151835,0.0956684,-0.299336,0.0341187,-0.00129404,0,0,
19.5,6.03727,-2.85378,0.11189,0.0127831,-0.0185227,-0.00156472,0.0966927,-0.299373,0.0339999,-0.00118669,0,0,
19.53,6.04062,-2.85339,0.111336,0.0127344,-0.0184665,-0.00162394,0.0977134,-0.299406,0.0338807,-0.0010789,0,0,
19.56,6.04396,-2.85301,0.110783,0.0126856,-0.0184139,-0.00162653,0.0987305,-0.299437,0.0337609,-0.000972272,0,0,
19.59,6.04729,-2.85263,0.110232,0.0126357,-0.0183591,-0.00166293,0.0997441,-0.299465,0.0336406,-0.000865837,0,0,
19.62,6.05059,-2.85225,0.109683,0.0125857,-0.0183067,-0.00166627,0.100754,-0.299489,0.0335199,-0.00076053,0,0,
19.65,6.05388,-2.85188,0.109136,0.0125354,-0.0182537,-0.00167626,0.10176,-0.29951,0.0333986,-0.000656158,0,0,
19.68,6.05716,-2.8515,0.10859,0.0124853,-0.0182013,-0.00167256,0.102763,-0.299528,0.033277,-0.000553102,0,0,
19.71,6.06041,-2.85112,0.108045,0.0124345,-0.0181475,-0.00169118,0.103762,-0.299543,0.0331548,-0.000450727,0,0,
19.74,6.06366,-2.85075,0.107502,0.012384,-0.0180952,-0.00168339,0.104757,-0.299555,0.0330322,-0.000349773,0,0,
19.77,6.06688,-2.85038,0.106961,0.0123331,-0.0180414,-0.00169728,0.105749,-0.299564,0.0329092,-0.000249621,0,0,
19.8,6.07009,-2.85001,0.106421,0.0122825,-0.0179891,-0.00168635,0.106737,-0.299569,0.0327858,-0.000150969,0,0,
19.83,6.07328,-2.84964,0.105883,0.012232,-0.017936,-0.00168272,0.107721,-0.299572,0.032662,-5.36022e-05,0,0,
19.86,6.07646,-2.84927,0.105347,0.0121817,-0.0178826,-0.00167954,0.108701,-0.299572,0.0325379,4.2498e-05,0,0,
19.89,6.07962,-2.84891,0.104812,0.0121312,-0.0178287,-0.00168191,0.109678,-0.29957,0.0324133,0.000137496,0,0,
19.92,6.08276,-2.84855,0.104279,0.0120813,-0.017776,-0.00166189,0.110651,-0.299564,0.0322885,0.000230763,0,0,
19.95,6.08589,-2.84818,0.103747,0.0120316,-0.0177219,-0.00165941,0.11162,-0.299555,0.0321633,0.000322805,0,0,
19.98,6.089,-2.84782,0.103217,0.0119818,-0.0176675,-0.00165849,0.112586,-0.299544,0.0320378,0.000413672,0,0,
20.01,6.0921,-2.84746,0.102689,0.0119323,-0.0176134,-0.00164939,0.113547,-0.29953,0.0319121,0.000503139,0,0,
20.04,6.09518,-2.8471,0.102162,0.0118826,-0.0175582,-0.00165579,0.114505,-0.299513,0.031786,0.000591653,0,0,
20.07,6.09825,-2.84675,0.101637,0.0118333,-0.0175039,-0.00164599,0.11546,-0.299494,0.0316596,0.000678761,0,0,
20.1,6.1013,-2.84639,0.101113,0.0117843,-0.0174497,-0.00163365,0.11641,-0.299472,0.0315331,0.0007644,0,0,
20.13,6.10433,-2.84604,0.100591,0.0117383,-0.017401,-0.00153119,0.117356,-0.299448,0.0314065,0.000846032,0,0,
20.16,6.10735,-2.84569,0.100071,0.0116882,-0.017335,-0.00166942,0.118299,-0.299421,0.0312794,0.00093047,0,0,
20.19,6.11035,-2.84534,0.0995527,0.0116397,-0.0172814,-0.00161647,0.119238,-0.299392,0.0311522,0.00101232,0,0,
20.22,6.11334,-2.84499,0.0990367,0.0115879,-0.0171993,-0.00172828,0.120173,-0.29936,0.0310246,0.0010963,0,0,
20.25,6.11631,-2.84464,0.0985234,0.0115348,-0.0171106,-0.00177041,0.121104,-0.299325,0.0308969,0.00118049,0,0,
20.28,6.11926,-2.84429,0.0980124,0.0114803,-0.0170309,-0.00181737,0.122032,-0.299289,0.0307691,0.00126501,0,0,
20.31,6.1222,-2.84395,0.0975045,0.0114255,-0.0169309,-0.00182528,0.122955,-0.299249,0.0306413,0.00134884,0,0,
20.34,6.12513,-2.84361,0.0970002,0.0113697,-0.0168089,-0.00186018,0.123875,-0.299207,0.0305138,0.00143283,0,0,
20.37,6.12804,-2.84327,0.0964989,0.0113081,-0.0167123,-0.00205434,0.124791,-0.299163,0.0303856,0.00152135,0,0,
20.4,6.13093,-2.84293,0.0960062,0.0112005,-0.0164216,-0.0035867,0.125703,-0.299116,0.030253,0.00165245,0,0,
20.43,6.13381,-2.84259,0.0955174,0.0110841,-0.0162945,-0.00388048,0.126611,-0.299065,0.0301191,0.00179094,0,0,
20.46,6.13668,-2.84226,0.0950302,0.0109741,-0.0162405,-0.00366363,0.127515,-0.29901,0.0299854,0.00192229,0,0,
20.49,6.13953,-2.84193,0.0945463,0.0108571,-0.0161285,-0.00390272,0.128415,-0.298951,0.0298504,0.00205944,0,0,
20.52,6.14237,-2.8416,0.0940643,0.0107544,-0.0160679,-0.00342097,0.129311,-0.298888,0.029717,0.00218213,0,0,
20.55,6.14519,-2.84128,0.0935837,0.0106456,-0.0160195,-0.00362756,0.130202,-0.298821,0.0295819,0.00230949,0,0,
20.58,6.148,-2.84096,0.0931028,0.0105662,-0.0160282,-0.00264551,0.13109,-0.29875,0.0294502,0.00240823,0,0,
20.61,6.15079,-2.84064,0.0926224,0.0105218,-0.0160156,-0.00147995,0.131974,-0.298677,0.0293233,0.00247339,0,0,
20.64,6.15357,-2.84033,0.0921428,0.0105144,-0.0159849,-0.000246619,0.132854,-0.298601,0.0292021,0.00250323,0,0,
20.67,6.15633,-2.84001,0.091667,0.0105096,-0.0158627,-0.000160547,0.133731,-0.298525,0.0290822,0.00253004,0,0,
20.7,6.15908,-2.8397,0.0911941,0.0104935,-0.0157612,-0.000536268,0.134603,-0.298448,0.0289612,0.0025666,0,0,
20.73,6.16182,-2.83938,0.0907268,0.010424,-0.015576,-0.00231733,0.135473,-0.298369,0.0288325,0.00265221,0,0,
20.76,6.16454,-2.83907,0.090262,0.0103463,-0.015493,-0.00259234,0.136338,-0.298289,0.0287024,0.00274461,0,0,
20.79,6.16725,-2.83876,0.089796,0.0103521,-0.015536,0.00019609,0.137199,-0.298205,0.0285857,0.0027584,0,0,
20.82,6.16994,-2.83845,0.0893328,0.0103478,-0.0154402,-0.00014521,0.138057,-0.298121,0.028468,0.00278098,0,0,
20.85,6.17262,-2.83814,0.0888722,0.0103356,-0.0153533,-0.000404431,0.138912,-0.298036,0.0283496,0.00281004,0,0,
20.88,6.17529,-2.83783,0.088414,0.0103176,-0.0152733,-0.00060128,0.139762,-0.297951,0.0282305,0.00284383,0,0,
20.91,6.17794,-2.83752,0.087958,0.0102951,-0.0151985,-0.000750614,0.14061,-0.297864,0.028111,0.00288101,0,0,
20.94,6.18058,-2.83721,0.0875042,0.0102692,-0.0151278,-0.00086368,0.141453,-0.297777,0.0279913,0.00292056,0,0,
20.97,6.1832,-2.8369,0.0870524,0.0102407,-0.0150601,-0.000949019,0.142293,-0.297688,0.0278713,0.00296169,0,0,
21,6.18581,-2.83659,0.0866025,0.0102103,-0.0149948,-0.00101314,0.14313,-0.297598,0.0277512,0.00300383,0,0,
21.03,6.18841,-2.83629,0.0861546,0.0101785,-0.0149313,-0.001061,0.143963,-0.297507,0.027631,0.00304651,0,0,
21.06,6.191,-2.83598,0.0857085,0.0101456,-0.0148692,-0.0010964,0.144792,-0.297414,0.0275109,0.0030894,0,0,
21.09,6.19357,-2.83568,0.0852643,0.0101119,-0.0148082,-0.00112223,0.145617,-0.29732,0.0273907,0.00313223,0,0,
21.12,6.19613,-2.83538,0.0848218,0.0100777,-0.0147479,-0.00114073,0.146439,-0.297225,0.0272707,0.0031748,0,0,
21.15,6.19867,-2.83507,0.0843812,0.0100431,-0.0146883,-0.0011536,0.147258,-0.297129,0.0271507,0.00321696,0,0,
21.18,6.2012,-2.83477,0.0839423,0.0100082,-0.0146292,-0.00116214,0.148073,-0.297031,0.0270309,0.0032586,0,0,
21.21,6.20372,-2.83447,0.0835052,0.00997321,-0.0145704,-0.00116736,0.148884,-0.296932,0.0269112,0.00329964,0,0,
21.24,6.20623,-2.83417,0.0830698,0.00993811,-0.0145119,-0.00117004,0.149691,-0.296832,0.0267917,0.00334,0,0,
21.27,6.20872,-2.83387,0.0826362,0.00990299,-0.0144536,-0.00117075,0.150495,-0.296731,0.0266724,0.00337964,0,0,
21.3,6.2112,-2.83358,0.0822044,0.00986789,-0.0143954,-0.00116997,0.151296,-0.296628,0.0265532,0.00341853,0,0,
21.33,6.21366,-2.83328,0.0820147,0.00839835,-0.00632166,-0.0489845,0.152093,-0.296525,0.0261866,0.00480338,0,0,
21.36,6.21612,-2.83303,0.0818001,0.00717683,-0.0071537,-0.0407174,0.152878,-0.29638,0.0258573,0.00595502,0,0,
21.39,6.21858,-2.83281,0.0815628,0.00618279,-0.00790919,-0.0331348,0.153654,-0.2962,0.0255639,0.00689303,0,0,
21.42,6.22102,-2.83263,0.0813084,0.0053988,-0.00848254,-0.0261327,0.154421,-0.295992,0.0253065,0.00763462,0,0,
21.45,6.22346,-2.83247,0.0810434,0.0047974,-0.00883071,-0.0200467,0.15518,-0.295762,0.0250827,0.0082063,0,0,
21.48,6.2259,-2.83232,0.0807733,0.00434235,-0.00900452,-0.0151685,0.155932,-0.295515,0.0248874,0.00864227,0,0,
21.51,6.22832,-2.83219,0.080501,0.00399851,-0.0090778,-0.0114613,0.156679,-0.295255,0.0247147,0.0089753,0,0,
21.54,6.23073,-2.83207,0.0802279,0.0037374,-0.00910044,-0.00870371,0.15742,-0.294985,0.0245592,0.00923179,0,0,
21.57,6.23314,-2.83196,0.079955,0.00353759,-0.00909828,-0.00666031,0.158157,-0.294707,0.0244168,0.0094315,0,0,
21.6,6.23554,-2.83185,0.0796825,0.00338335,-0.00908369,-0.00514124,0.158889,-0.294423,0.0242844,0.00958893,0,0,
21.63,6.23793,-2.83175,0.0794106,0.00326316,-0.00906258,-0.00400616,0.159617,-0.294134,0.0241595,0.00971467,0,0,
21.66,6.24031,-2.83165,0.0791395,0.00316855,-0.00903789,-0.00315367,0.160342,-0.293842,0.0240405,0.00981651,0,0,
21.69,6.24269,-2.83156,0.0788691,0.00309324,-0.00901111,-0.00251058,0.161063,-0.293547,0.023926,0.00990022,0,0,
21.72,6.24505,-2.83147,0.0785996,0.00303253,-0.00898307,-0.00202367,0.16178,-0.293249,0.0238151,0.0099701,0,0,
21.75,6.24741,-2.83138,0.078331,0.00298291,-0.00895424,-0.00165389,0.162495,-0.292949,0.0237069,0.0100294,0,0,
21.78,6.24976,-2.83129,0.0780633,0.00294174,-0.00892489,-0.00137238,0.163205,-0.292647,0.0236009,0.0100804,0,0,
21.81,6.2521,-2.8312,0.0777964,0.00290701,-0.0088952,-0.00115763,0.163913,-0.292344,0.0234967,0.0101252,0,0,
21.84,6.25444,-2.83111,0.0775305,0.00287721,-0.00886529,-0.000993499,0.164618,-0.292039,0.0233939,0.010165,0,0,
21.87,6.25676,-2.83102,0.0772654,0.00285117,-0.00883524,-0.000867857,0.165319,-0.291733,0.0232922,0.0102008,0,0,
21.9,6.25908,-2.83094,0.0770013,0.00282802,-0.00880509,-0.000771523,0.166018,-0.291426,0.0231916,0.0102336,0,0,
21.93,6.26139,-2.83085,0.076738,0.0028071,-0.00877488,-0.000697538,0.166713,-0.291119,0.0230917,0.010264,0,0,
21.96,6.26369,-2.83077,0.0764757,0.00278788,-0.00874465,-0.000640611,0.167406,-0.29081,0.0229926,0.0102923,0,0,
21.99,6.26599,-2.83069,0.0762142,0.00276998,-0.0087144,-0.000596718,0.168095,-0.2905,0.0228941,0.010319,0,0,
22.02,6.26827,-2.8306,0.0759537,0.00275309,-0.00868416,-0.000562787,0.168782,-0.29019,0.0227961,0.0103443,0,0,
22.05,6.27055,-2.83052,0.0756941,0.002737,-0.00865394,-0.000536476,0.169466,-0.289879,0.0226986,0.0103685,0,0,
22.08,6.27282,-2.83044,0.0754389,0.00272076,-0.00850632,-0.000541159,0.170146,-0.289567,0.0226023,0.010393,0,0,
