Time,Body[x],Body[y],Body[z],Left Shoulder [x],Left Shoulder [y],Left Shoulder [z],Right Shoulder [x],Right Shoulder [y],Right Shoulder [z],Right Elbow [x],Right Elbow [y],Right Elbow [z],Right Hand [x],Right Hand [y],Right Hand [z]
6.12,1.60079,-0.135415,0.0545534,1.47246,-0.241205,0.622312,1.68164,0.00788937,0.60167,1.73155,0.0541638,0.304554,1.66598,0.177844,0.0153646,
6.15,1.59884,-0.116401,0.0552609,1.47307,-0.220364,0.619778,1.68539,0.021273,0.602735,1.72794,0.0752435,0.309676,1.64819,0.209894,0.0261719,
6.18,1.58703,-0.0996179,0.0631272,1.47101,-0.200938,0.61753,1.68871,0.0374312,0.607644,1.72417,0.0947183,0.314676,1.63045,0.233622,0.0350803,
6.21,1.57881,-0.0872443,0.0669641,1.46556,-0.178128,0.613713,1.68721,0.0583142,0.608758,1.71951,0.111092,0.314571,1.61796,0.249274,0.036899,
6.24,1.57639,-0.0798259,0.0661696,1.4599,-0.165185,0.608929,1.68436,0.0683638,0.608299,1.71603,0.120969,0.310754,1.61275,0.254957,0.0350202,
6.27,1.5657,-0.0608323,0.0550122,1.44696,-0.14238,0.603095,1.6739,0.0901149,0.606231,1.70836,0.145619,0.294709,1.61903,0.256475,0.0465401,
6.3,1.55562,-0.0462263,0.04868,1.43099,-0.118629,0.594538,1.66014,0.116305,0.604325,1.70368,0.166681,0.293564,1.62625,0.263787,0.0411897,
6.33,1.53816,-0.019224,0.0357551,1.40928,-0.0902015,0.584516,1.64309,0.143605,0.602003,1.72343,0.193513,0.301089,1.63967,0.272106,0.0340506,
6.36,1.51982,0.0392274,0.027193,1.38602,-0.0564654,0.578808,1.61752,0.171337,0.596964,1.47576,0.136702,0.305723,1.66681,0.28589,0.0339254,
6.39,1.50346,0.0747883,0.0267689,1.36324,-0.0173377,0.573782,1.58975,0.199709,0.597506,1.44828,0.164507,0.306191,1.68892,0.302128,0.0357282,
